starttime	seconds	ctime	dtime	ttime	wait
Sat Apr 06 00:47:27 2024	1712353647	1	11	11	10
Sat Apr 06 00:47:27 2024	1712353647	1	10	11	10
Sat Apr 06 00:47:27 2024	1712353647	2	9	11	9
Sat Apr 06 00:47:27 2024	1712353647	2	10	11	10
Sat Apr 06 00:47:27 2024	1712353647	4	8	11	8
Sat Apr 06 00:47:27 2024	1712353647	2	9	11	9
Sat Apr 06 00:47:27 2024	1712353647	1	10	11	10
Sat Apr 06 00:47:27 2024	1712353647	4	8	11	7
Sat Apr 06 00:47:27 2024	1712353647	1	10	11	10
Sat Apr 06 00:47:27 2024	1712353647	4	8	11	8
Sat Apr 06 00:47:27 2024	1712353647	4	8	11	8
Sat Apr 06 00:47:27 2024	1712353647	1	11	11	11
Sat Apr 06 00:47:27 2024	1712353647	1	10	11	9
Sat Apr 06 00:47:27 2024	1712353647	3	8	11	8
Sat Apr 06 00:47:27 2024	1712353647	4	8	11	7
Sat Apr 06 00:47:27 2024	1712353647	1	10	11	10
Sat Apr 06 00:47:27 2024	1712353647	0	11	11	10
Sat Apr 06 00:47:27 2024	1712353647	2	10	11	9
Sat Apr 06 00:47:27 2024	1712353647	1	11	11	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	11	10
Sat Apr 06 00:47:27 2024	1712353647	1	11	11	9
Sat Apr 06 00:47:27 2024	1712353647	1	11	11	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	11	10
Sat Apr 06 00:47:27 2024	1712353647	1	11	11	9
Sat Apr 06 00:47:27 2024	1712353647	1	10	11	10
Sat Apr 06 00:47:27 2024	1712353647	1	11	11	11
Sat Apr 06 00:47:27 2024	1712353647	1	10	11	10
Sat Apr 06 00:47:27 2024	1712353647	1	10	11	10
Sat Apr 06 00:47:27 2024	1712353647	4	8	11	8
Sat Apr 06 00:47:27 2024	1712353647	3	8	11	8
Sat Apr 06 00:47:27 2024	1712353647	4	8	11	8
Sat Apr 06 00:47:27 2024	1712353647	1	10	11	10
Sat Apr 06 00:47:27 2024	1712353647	0	11	11	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	11	11
Sat Apr 06 00:47:27 2024	1712353647	0	11	11	10
Sat Apr 06 00:47:27 2024	1712353647	1	11	11	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	11	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	11	11
Sat Apr 06 00:47:27 2024	1712353647	3	8	11	8
Sat Apr 06 00:47:27 2024	1712353647	0	11	11	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	4	8	12	7
Sat Apr 06 00:47:27 2024	1712353647	1	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	0	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	3	9	12	9
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	10
Sat Apr 06 00:47:27 2024	1712353647	0	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	0	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	0	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	9
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	4	8	12	8
Sat Apr 06 00:47:27 2024	1712353647	1	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	0	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	0	11	12	7
Sat Apr 06 00:47:27 2024	1712353647	4	8	12	8
Sat Apr 06 00:47:27 2024	1712353647	3	9	12	9
Sat Apr 06 00:47:27 2024	1712353647	0	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	0	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	0	12	12	12
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	0	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	0	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	10
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	3	9	12	8
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	10
Sat Apr 06 00:47:27 2024	1712353647	3	9	12	9
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	0	12	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	3	9	12	9
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	9
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	4	8	12	8
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	0	12	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	3	9	12	9
Sat Apr 06 00:47:27 2024	1712353647	4	8	12	8
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	12	12	11
Sat Apr 06 00:47:27 2024	1712353647	0	12	12	12
Sat Apr 06 00:47:27 2024	1712353647	3	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	4	8	12	8
Sat Apr 06 00:47:27 2024	1712353647	0	12	12	12
Sat Apr 06 00:47:27 2024	1712353647	3	9	12	9
Sat Apr 06 00:47:27 2024	1712353647	0	12	12	12
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	4	8	12	8
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	10
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	12	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	12	12	12
Sat Apr 06 00:47:27 2024	1712353647	1	12	12	11
Sat Apr 06 00:47:27 2024	1712353647	3	9	12	9
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	9
Sat Apr 06 00:47:27 2024	1712353647	1	12	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	12	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	12	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	12	12	11
Sat Apr 06 00:47:27 2024	1712353647	2	11	12	10
Sat Apr 06 00:47:27 2024	1712353647	3	9	12	9
Sat Apr 06 00:47:27 2024	1712353647	0	12	12	12
Sat Apr 06 00:47:27 2024	1712353647	1	12	12	11
Sat Apr 06 00:47:27 2024	1712353647	2	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	2	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	0	12	12	12
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	3	9	12	9
Sat Apr 06 00:47:27 2024	1712353647	2	11	12	10
Sat Apr 06 00:47:27 2024	1712353647	2	10	12	10
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	11
Sat Apr 06 00:47:27 2024	1712353647	1	12	12	12
Sat Apr 06 00:47:27 2024	1712353647	2	11	12	10
Sat Apr 06 00:47:27 2024	1712353647	3	10	12	9
Sat Apr 06 00:47:27 2024	1712353647	0	12	12	12
Sat Apr 06 00:47:27 2024	1712353647	1	11	12	10
Sat Apr 06 00:47:27 2024	1712353647	5	8	12	8
Sat Apr 06 00:47:27 2024	1712353647	1	12	12	11
Sat Apr 06 00:47:27 2024	1712353647	2	11	12	10
Sat Apr 06 00:47:27 2024	1712353647	0	12	12	12
Sat Apr 06 00:47:27 2024	1712353647	0	12	12	7
Sat Apr 06 00:47:27 2024	1712353647	1	12	12	12
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	2	11	13	10
Sat Apr 06 00:47:27 2024	1712353647	0	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	2	11	13	10
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	11
Sat Apr 06 00:47:27 2024	1712353647	2	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	4	8	13	8
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	11
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	11
Sat Apr 06 00:47:27 2024	1712353647	2	10	13	10
Sat Apr 06 00:47:27 2024	1712353647	2	11	13	10
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	3	9	13	9
Sat Apr 06 00:47:27 2024	1712353647	2	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	1	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	5	7	13	7
Sat Apr 06 00:47:27 2024	1712353647	5	7	13	7
Sat Apr 06 00:47:27 2024	1712353647	2	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	3	9	13	9
Sat Apr 06 00:47:27 2024	1712353647	2	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	0	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	4	8	13	8
Sat Apr 06 00:47:27 2024	1712353647	3	10	13	9
Sat Apr 06 00:47:27 2024	1712353647	2	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	2	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	3	10	13	9
Sat Apr 06 00:47:27 2024	1712353647	4	9	13	9
Sat Apr 06 00:47:27 2024	1712353647	2	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	0	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	3	10	13	9
Sat Apr 06 00:47:27 2024	1712353647	1	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	3	9	13	9
Sat Apr 06 00:47:27 2024	1712353647	2	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	4	9	13	8
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	3	9	13	9
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	4	9	13	9
Sat Apr 06 00:47:27 2024	1712353647	4	9	13	9
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	11
Sat Apr 06 00:47:27 2024	1712353647	2	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	11
Sat Apr 06 00:47:27 2024	1712353647	2	10	13	10
Sat Apr 06 00:47:27 2024	1712353647	0	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	3	10	13	10
Sat Apr 06 00:47:27 2024	1712353647	3	10	13	10
Sat Apr 06 00:47:27 2024	1712353647	1	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	3	10	13	9
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	11
Sat Apr 06 00:47:27 2024	1712353647	3	10	13	9
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	4	9	13	9
Sat Apr 06 00:47:27 2024	1712353647	2	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	11
Sat Apr 06 00:47:27 2024	1712353647	0	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	5	8	13	8
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	4	9	13	9
Sat Apr 06 00:47:27 2024	1712353647	0	13	13	12
Sat Apr 06 00:47:27 2024	1712353647	4	9	13	8
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	11
Sat Apr 06 00:47:27 2024	1712353647	3	10	13	10
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	4	9	13	9
Sat Apr 06 00:47:27 2024	1712353647	0	13	13	13
Sat Apr 06 00:47:27 2024	1712353647	5	8	13	8
Sat Apr 06 00:47:27 2024	1712353647	3	10	13	10
Sat Apr 06 00:47:27 2024	1712353647	4	10	13	9
Sat Apr 06 00:47:27 2024	1712353647	5	8	13	8
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	11
Sat Apr 06 00:47:27 2024	1712353647	0	13	13	13
Sat Apr 06 00:47:27 2024	1712353647	2	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	5	8	13	8
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	3	10	13	10
Sat Apr 06 00:47:27 2024	1712353647	3	10	13	10
Sat Apr 06 00:47:27 2024	1712353647	0	13	13	12
Sat Apr 06 00:47:27 2024	1712353647	3	10	13	9
Sat Apr 06 00:47:27 2024	1712353647	4	9	13	8
Sat Apr 06 00:47:27 2024	1712353647	6	7	13	7
Sat Apr 06 00:47:27 2024	1712353647	1	13	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	13	9
Sat Apr 06 00:47:27 2024	1712353647	3	10	13	10
Sat Apr 06 00:47:27 2024	1712353647	4	9	13	9
Sat Apr 06 00:47:27 2024	1712353647	2	11	13	11
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	13	12
Sat Apr 06 00:47:27 2024	1712353647	2	12	13	11
Sat Apr 06 00:47:27 2024	1712353647	0	13	13	13
Sat Apr 06 00:47:27 2024	1712353647	5	9	13	8
Sat Apr 06 00:47:27 2024	1712353647	0	13	13	13
Sat Apr 06 00:47:27 2024	1712353647	0	13	13	13
Sat Apr 06 00:47:27 2024	1712353647	4	9	13	9
Sat Apr 06 00:47:27 2024	1712353647	1	13	13	13
Sat Apr 06 00:47:27 2024	1712353647	2	11	13	10
Sat Apr 06 00:47:27 2024	1712353647	1	13	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	3	11	13	10
Sat Apr 06 00:47:27 2024	1712353647	3	10	13	10
Sat Apr 06 00:47:27 2024	1712353647	4	10	13	10
Sat Apr 06 00:47:27 2024	1712353647	1	13	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	13	12
Sat Apr 06 00:47:27 2024	1712353647	1	12	13	12
Sat Apr 06 00:47:27 2024	1712353647	2	12	13	11
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	1	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	4	10	14	10
Sat Apr 06 00:47:27 2024	1712353647	2	11	14	11
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	1	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	3	11	14	10
Sat Apr 06 00:47:27 2024	1712353647	3	11	14	10
Sat Apr 06 00:47:27 2024	1712353647	4	10	14	10
Sat Apr 06 00:47:27 2024	1712353647	0	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	1	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	4	10	14	9
Sat Apr 06 00:47:27 2024	1712353647	1	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	4	10	14	9
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	5	9	14	8
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	3	11	14	10
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	3	11	14	10
Sat Apr 06 00:47:27 2024	1712353647	1	12	14	11
Sat Apr 06 00:47:27 2024	1712353647	1	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	3	11	14	11
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	11
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	4	9	14	9
Sat Apr 06 00:47:27 2024	1712353647	0	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	3	11	14	11
Sat Apr 06 00:47:27 2024	1712353647	3	11	14	11
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	3	11	14	10
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	12
Sat Apr 06 00:47:27 2024	1712353647	2	11	14	10
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	3	11	14	11
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	3	11	14	11
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	12
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	3	11	14	11
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	4	10	14	10
Sat Apr 06 00:47:27 2024	1712353647	4	10	14	10
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	12
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	11
Sat Apr 06 00:47:27 2024	1712353647	0	14	14	13
Sat Apr 06 00:47:27 2024	1712353647	5	9	14	9
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	3	11	14	10
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	0	14	14	13
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	12
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	4	10	14	10
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	12
Sat Apr 06 00:47:27 2024	1712353647	1	14	14	13
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	3	11	14	11
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	12
Sat Apr 06 00:47:27 2024	1712353647	5	9	14	9
Sat Apr 06 00:47:27 2024	1712353647	1	14	14	13
Sat Apr 06 00:47:27 2024	1712353647	0	14	14	14
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	7
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	5	10	14	9
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	4	10	14	9
Sat Apr 06 00:47:27 2024	1712353647	2	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	2	13	14	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	4	10	14	10
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	2	13	14	12
Sat Apr 06 00:47:27 2024	1712353647	3	11	14	11
Sat Apr 06 00:47:27 2024	1712353647	4	11	14	11
Sat Apr 06 00:47:27 2024	1712353647	0	14	14	14
Sat Apr 06 00:47:27 2024	1712353647	2	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	1	14	14	14
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	11
Sat Apr 06 00:47:27 2024	1712353647	1	13	14	13
Sat Apr 06 00:47:27 2024	1712353647	2	12	14	12
Sat Apr 06 00:47:27 2024	1712353647	1	14	14	13
Sat Apr 06 00:47:27 2024	1712353647	3	11	15	11
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	5	10	15	9
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	2	13	15	13
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	13
Sat Apr 06 00:47:27 2024	1712353647	2	13	15	12
Sat Apr 06 00:47:27 2024	1712353647	2	13	15	13
Sat Apr 06 00:47:27 2024	1712353647	2	13	15	12
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	15	13
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	1	13	15	13
Sat Apr 06 00:47:27 2024	1712353647	0	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	4	11	15	11
Sat Apr 06 00:47:27 2024	1712353647	5	10	15	9
Sat Apr 06 00:47:27 2024	1712353647	3	11	15	11
Sat Apr 06 00:47:27 2024	1712353647	2	13	15	13
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	13
Sat Apr 06 00:47:27 2024	1712353647	2	13	15	13
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	2	13	15	13
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	2	13	15	12
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	2	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	14
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	11
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	1	14	15	13
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
Sat Apr 06 00:47:27 2024	1712353647	0	15	15	14
Sat Apr 06 00:47:27 2024	1712353647	3	12	15	12
